"E8033100","E8043100","E8043500","R0000100","R0070700","R0343700","R0344200","R0344900","R0360300","R0360400","R0360500","R0365900","R0366000","R0536300","R0536401","R0536402","R0648900","R1204500","R1235800","R1482600"
0,0,0,4399,1,-4,-4,-4,1,0,0,0,-4,2,6,1982,0,31250,1,2
0,0,0,4400,4,-4,-4,-4,1,0,0,0,-4,2,12,1980,0,14112,1,2
6,2,18,4401,2,-4,-4,-4,0,0,0,0,-4,1,12,1982,0,14112,1,2
1,0,0,4402,2,-4,-4,-4,1,0,0,0,-4,1,7,1980,0,5250,1,2
12,2,14,4403,4,1,2,6,1,1,0,0,-4,1,9,1983,0,14044,1,2
0,0,0,4404,2,-4,-4,-4,0,0,0,0,-4,2,6,1980,0,45020,1,4
0,0,0,4405,1,1,0,1,0,0,0,0,-4,1,5,1983,0,50650,1,4
1,0,0,4406,1,-4,-4,-4,0,1,0,0,-4,2,10,1982,0,58600,1,4
0,0,0,4407,1,1,0,4,0,0,0,0,-4,1,9,1983,0,-3,1,4
0,0,0,4408,1,3,0,4,0,1,0,0,-4,2,4,1983,0,70600,1,2
0,0,0,4409,1,-4,-4,-4,1,0,0,0,-4,2,7,1982,0,78500,1,4
0,0,0,4410,1,-4,-4,-4,1,0,0,0,-4,2,11,1980,0,-3,1,4
1,0,0,4411,1,-4,-4,-4,1,0,0,0,-4,1,5,1982,0,-3,1,4
0,0,0,4412,1,1,0,1,0,1,0,0,-4,2,10,1983,0,-3,1,4
0,0,0,4413,1,2,-4,-4,0,0,0,0,-4,1,9,1984,0,246474,1,4
0,0,0,4414,1,1,0,5,-2,0,0,0,-4,2,11,1984,0,21000,1,4
0,0,0,4415,1,-4,-4,-4,1,0,0,0,-4,1,7,1981,0,83950,1,2
1,0,0,4416,1,-4,-4,-4,0,0,0,0,-4,1,11,1982,0,83950,1,2
3,2,4,4417,1,-4,-4,-4,1,1,0,0,-4,2,4,1980,0,55000,1,4
0,0,0,4418,1,-4,-4,-4,0,0,0,0,-4,2,1,1981,-4,-4,1,4
0,0,0,4419,1,1,0,4,1,0,0,0,-4,2,9,1984,-4,-4,1,4
0,0,0,4420,2,-4,-4,-4,1,0,0,0,-4,1,5,1981,0,75000,1,4
0,0,0,4421,2,-4,-4,-4,1,0,0,0,-4,1,10,1982,0,38100,1,1
7,1,10,4422,3,-4,-4,-4,1,1,0,1,4,1,4,1980,-4,-4,1,1
0,0,0,4423,1,1,2,4,0,0,0,0,-4,2,8,1983,0,100500,1,1
1,0,0,4424,1,3,0,1,1,0,0,0,-4,1,9,1983,0,43022,1,1
4,0,0,4425,2,1,1,2,1,0,0,0,-4,1,2,1984,-4,-4,1,1
0,0,0,4426,1,3,0,1,1,0,0,0,-4,1,8,1984,-4,-4,1,1
0,0,0,4427,2,-4,-4,-4,1,0,0,0,-4,2,12,1980,0,66025,1,1
0,0,0,4428,1,-4,-4,-4,1,1,0,0,-4,2,5,1981,0,60845,1,1
0,0,0,4429,3,-4,-4,-4,0,0,0,0,-4,2,6,1982,0,41825,1,4
0,0,0,4430,1,-4,-4,-4,1,0,0,0,-4,2,8,1981,0,40000,1,4
0,0,0,4431,1,-4,-4,-4,1,0,0,0,-4,2,10,1982,0,18000,1,4
0,0,0,4432,2,1,0,4,1,0,0,0,-4,1,4,1984,0,46000,1,2
1,0,0,4433,2,1,0,4,1,0,0,0,-4,2,6,1983,0,64000,1,4
1,0,0,4434,1,3,0,4,1,1,0,0,-4,2,7,1983,0,35500,1,1
0,0,0,4435,1,3,0,1,0,0,0,0,-4,2,6,1984,1,6480,1,4
0,0,0,4436,1,-4,-4,-4,1,1,0,0,-4,1,12,1981,-4,-4,1,1
0,0,0,4437,1,3,0,4,0,0,0,0,-4,1,1,1984,0,0,1,1
1,0,0,4438,4,1,0,5,1,0,0,0,-4,2,8,1983,0,9800,1,4
1,0,0,4439,1,-4,-4,-4,1,0,0,0,-4,2,3,1980,0,-3,1,4
0,0,0,4440,1,1,5,1,0,0,0,0,-4,1,4,1984,0,-3,1,4
0,0,0,4441,1,1,0,1,0,0,0,0,-4,1,9,1984,0,122950,1,4
0,0,0,4442,1,-4,-4,-4,0,0,0,0,-4,2,9,1982,0,34000,1,4
2,1,1,4443,1,-4,-4,-4,0,1,1,0,-4,2,4,1982,0,81003,1,4
7,1,1,4444,1,1,0,4,1,0,0,1,1,1,4,1983,0,81003,1,4
1,0,0,4445,1,-4,-4,-4,0,0,0,0,-4,1,4,1981,-4,-4,1,4
0,0,0,4446,1,-4,-4,-4,0,-2,0,0,-4,1,7,1980,-4,-4,1,4
0,0,0,4447,-2,2,-4,-4,1,0,0,0,-4,2,3,1983,0,-3,1,4
1,0,0,4448,1,1,0,1,0,0,0,0,-4,1,9,1983,0,-3,1,4
0,0,0,4449,-2,-4,-4,-4,1,0,0,0,-4,2,4,1981,0,-3,1,2
0,0,0,4450,1,3,0,1,0,0,0,0,-4,1,9,1984,0,69200,1,4
1,0,0,4451,3,-4,-4,-4,1,0,0,1,1,1,8,1982,0,93100,1,4
1,0,0,4452,1,-4,-4,-4,0,0,0,0,-4,2,7,1981,0,38565,1,4
1,0,0,4453,1,1,0,1,1,0,0,0,-4,1,9,1983,0,38565,1,4
0,0,0,4454,1,-4,-4,-4,0,0,0,0,-4,1,5,1980,0,-3,1,2
3,0,0,4455,1,1,1,4,0,0,0,0,-4,1,11,1984,0,22900,1,4
0,0,0,4456,1,-4,-4,-4,1,0,0,0,-4,1,9,1980,0,115000,1,4
1,0,0,4457,1,3,0,1,0,0,0,0,-4,1,12,1983,0,87000,1,2
0,0,0,4458,1,1,0,4,0,0,0,0,-4,1,7,1984,0,76700,1,4
0,0,0,4459,2,-4,-4,-4,1,1,0,0,-4,2,6,1981,-4,-4,1,4
2,0,0,4460,1,-4,-4,-4,1,0,0,0,-4,1,1,1983,-4,-4,1,4
0,0,0,4461,4,-4,-4,-4,1,1,0,0,-4,2,12,1981,0,37500,1,2
0,0,0,4462,1,1,0,4,0,0,0,0,-4,2,4,1984,0,68000,1,2
3,1,6,4463,2,-4,-4,-4,1,0,0,0,-4,1,10,1982,0,45000,1,4
1,1,19,4464,1,2,-4,-4,1,0,0,0,-4,1,5,1984,0,45000,1,4
1,0,0,4465,1,1,1,4,0,0,0,0,-4,2,11,1983,0,-3,1,4
1,0,0,4466,3,-4,-4,-4,1,0,0,1,1,1,1,1980,0,-3,1,4
0,0,0,4467,1,-4,-4,-4,0,0,0,0,-4,2,9,1981,0,-3,1,4
1,0,0,4468,1,-4,-4,-4,0,1,0,0,-4,1,4,1981,0,47700,1,4
1,0,0,4469,2,1,0,6,0,0,0,0,-4,2,4,1984,0,23623,1,4
4,1,1,4470,2,-4,-4,-4,0,0,0,0,-4,2,5,1980,0,54000,1,4
0,0,0,4471,1,1,0,4,0,0,0,0,-4,2,6,1984,-4,-4,1,4
0,0,0,4472,2,1,0,4,1,0,0,0,-4,1,6,1984,0,62000,1,4
0,0,0,4473,2,-4,-4,-4,0,0,0,0,-4,2,5,1980,-4,-4,1,4
1,0,0,4474,1,-4,-4,-4,0,1,0,1,1,2,6,1980,0,45200,1,2
0,0,0,4475,1,-4,-4,-4,0,0,0,0,-4,1,3,1980,0,124300,1,4
0,0,0,4476,1,-4,-4,-4,1,1,0,0,-4,2,5,1982,0,51700,1,4
1,0,0,4477,1,-4,-4,-4,0,0,0,0,-4,1,1,1980,0,75500,1,4
1,0,0,4478,1,-4,-4,-4,1,1,0,0,-4,2,6,1981,0,98000,1,4
0,0,0,4479,-2,1,0,4,0,0,0,0,-4,1,6,1984,0,54501,1,4
2,0,0,4480,1,3,1,1,1,0,0,0,-4,2,6,1984,0,2500,1,2
0,0,0,4481,1,3,0,1,1,0,0,0,-4,1,5,1983,0,13000,1,2
5,0,0,4482,2,-4,-4,-4,1,1,0,1,3,1,4,1980,0,7511,1,2
1,0,0,4483,3,3,0,1,0,1,0,0,-4,1,11,1983,0,4900,1,2
0,0,0,4484,5,3,0,4,1,0,0,0,-4,1,7,1983,1,16500,1,4
2,0,0,4485,4,-4,-4,-4,1,1,1,0,-4,1,5,1981,-4,8000,1,2
30,3,22,4486,4,1,3,4,1,1,1,0,-4,1,9,1984,-4,-4,1,2
0,0,0,4487,2,1,0,4,1,1,0,0,-4,2,10,1983,0,9688,1,4
11,0,0,4488,3,1,0,1,1,1,0,1,6,2,8,1983,0,5000,1,4
1,0,0,4489,2,-4,-4,-4,1,1,0,0,-4,1,10,1980,1,-3,1,2
0,0,0,4490,2,3,0,1,1,0,0,0,-4,2,7,1983,0,14,1,2
6,0,0,4491,1,3,0,1,1,0,0,0,-4,1,9,1984,0,14,1,2
1,0,0,4492,2,-4,-4,-4,1,1,0,0,-4,1,6,1980,0,18300,1,2
0,0,0,4493,1,-4,-4,-4,1,0,0,0,-4,2,1,1980,0,-3,1,2
1,0,0,4494,3,3,0,1,1,1,0,0,-4,1,7,1984,0,1700,1,2
2,0,0,4495,1,-4,-4,-4,1,0,0,1,1,2,6,1982,0,15000,1,2
2,0,0,4496,4,1,0,4,1,1,0,0,-4,2,1,1983,0,13681,1,2
0,0,0,4497,4,-4,-4,-4,1,1,1,0,-4,1,8,1980,1,16500,1,2
1,0,0,4498,3,1,0,1,1,1,0,0,-4,1,1,1983,1,16500,1,2
1,0,0,4499,4,1,10,1,1,0,0,0,-4,2,8,1984,1,16500,1,2
3,0,0,4500,3,1,0,3,1,1,0,0,-4,1,1,1984,0,35000,1,2
0,0,0,4501,1,1,0,1,1,0,0,0,-4,2,3,1984,0,-3,1,2
0,0,0,4502,4,3,0,1,1,0,0,0,-4,1,8,1984,0,35000,1,2
5,0,0,4503,2,-4,-4,-4,0,0,0,0,-4,1,10,1980,0,25000,1,2
0,0,0,4504,1,-4,-4,-4,1,0,0,0,-4,2,8,1982,0,25000,1,2
2,0,0,4505,1,-4,-4,-4,1,0,0,1,2,1,9,1981,0,2410,1,4
0,0,0,4506,1,1,0,1,1,0,0,0,-4,1,1,1983,0,50500,1,4
0,0,0,4507,1,-4,-4,-4,0,0,0,0,-4,1,9,1980,0,67000,1,4
8,0,0,4508,3,-4,-4,-4,1,1,0,1,1,2,5,1982,-4,-4,1,4
0,0,0,4509,1,-4,-4,-4,1,1,0,0,-4,1,3,1982,0,42500,1,4
2,0,0,4510,2,1,1,4,0,1,0,1,1,2,6,1983,-4,-4,1,2
0,0,0,4511,1,1,0,1,0,0,0,0,-4,1,6,1984,-4,-4,1,2
0,0,0,4512,1,-4,-4,-4,0,0,0,0,-4,2,7,1982,0,20550,1,4
0,0,0,4513,2,-4,-4,-4,0,0,0,0,-4,1,9,1981,0,61600,1,4
1,0,0,4514,3,1,3,4,1,0,0,0,-4,1,1,1983,0,61600,1,4
1,0,0,4515,1,-4,-4,-4,0,0,0,0,-4,1,1,1980,0,80705,1,2
0,0,0,4516,1,-4,-4,-4,1,0,0,0,-4,1,9,1981,0,80705,1,2
0,0,0,4517,1,1,0,1,0,0,0,0,-4,2,8,1983,0,74500,1,4
2,0,0,4518,1,-4,-4,-4,1,1,1,1,1,1,11,1981,-4,-4,1,4
2,0,0,4519,1,1,5,4,1,1,0,0,-4,1,10,1984,0,75000,1,4
1,0,0,4520,2,-4,-4,-4,1,0,0,1,1,1,1,1982,0,72000,1,2
0,0,0,4521,1,-4,-4,-4,1,0,0,0,-4,2,12,1982,0,72000,1,2
1,0,0,4522,1,-4,-4,-4,1,0,0,1,1,1,6,1980,0,64700,1,4
0,0,0,4523,1,-4,-4,-4,1,0,0,0,-4,2,9,1980,0,82500,1,2
0,0,0,4524,1,1,0,4,0,0,0,0,-4,2,2,1983,0,82500,1,2
0,0,0,4525,1,3,0,1,0,0,0,0,-4,1,8,1984,0,28000,1,4
2,0,0,4526,1,-4,-4,-4,1,0,0,1,2,1,3,1982,0,47500,1,4
0,0,0,4527,1,3,0,2,1,1,0,0,-4,1,10,1983,-4,-4,1,4
0,0,0,4528,1,-4,-4,-4,0,0,0,0,-4,1,2,1981,0,17000,1,4
0,0,0,4529,1,3,0,1,0,0,0,0,-4,2,3,1983,0,25000,1,4
1,0,0,4530,2,-4,-4,-4,1,1,1,0,-4,1,4,1982,0,64500,1,4
0,0,0,4531,1,-4,-4,-4,1,0,0,0,-4,2,9,1982,0,16500,1,4
0,0,0,4532,1,3,0,6,0,0,0,0,-4,2,9,1984,-4,-4,1,4
0,0,0,4533,1,-4,-4,-4,0,0,0,0,-4,1,11,1980,0,51750,1,4
0,0,0,4534,1,-4,-4,-4,0,0,0,0,-4,2,8,1982,0,51750,1,4
0,0,0,4535,1,1,3,1,0,0,0,0,-4,1,9,1984,0,51750,1,4
0,0,0,4536,1,-4,-4,-4,0,0,0,0,-4,2,6,1982,0,53040,1,4
1,0,0,4537,1,3,0,5,0,0,0,0,-4,1,3,1984,0,53040,1,4
0,0,0,4539,2,3,0,1,0,0,0,0,-4,2,6,1983,0,71900,1,4
0,0,0,4540,1,-4,-4,-4,1,0,0,0,-4,1,11,1982,0,49200,1,4
15,2,3,4541,1,-4,-4,-4,1,1,0,1,1,2,5,1981,0,15655,1,4
0,0,0,4542,1,1,1,1,0,0,0,0,-4,2,9,1984,0,15655,1,4
7,2,87,4543,1,1,2,2,1,1,1,0,-4,1,12,1984,0,27000,1,2
7,2,48,4544,2,1,0,4,1,0,0,1,1,1,11,1984,0,27500,1,4
7,1,2,4545,1,3,2,1,0,1,1,0,-4,1,1,1984,0,39701,1,4
0,0,0,4546,2,-4,-4,-4,0,0,0,0,-4,1,3,1982,0,70000,1,4
2,0,0,4547,1,-4,-4,-4,0,0,0,0,-4,1,3,1981,0,-3,1,4
0,0,0,4548,1,1,0,4,1,0,0,0,-4,2,5,1984,0,-3,1,4
1,0,0,4549,2,-4,-4,-4,0,0,0,1,1,2,2,1982,0,30000,1,4
0,0,0,4550,-2,3,0,1,1,0,0,0,-4,2,5,1984,0,76300,1,4
0,0,0,4551,1,3,0,4,0,0,0,0,-4,1,5,1984,0,49000,1,4
0,0,0,4552,2,-4,-4,-4,1,1,0,0,-4,2,9,1981,0,55500,1,4
0,0,0,4553,1,3,0,1,1,0,0,0,-4,2,1,1984,0,55500,1,4
0,0,0,4554,1,-4,-4,-4,1,0,0,0,-4,2,5,1982,-4,27500,1,4
3,2,2,4555,3,-4,-4,-4,1,1,1,0,-4,1,2,1981,0,55020,1,2
1,1,1,4556,1,-4,-4,-4,1,0,0,0,-4,2,3,1982,0,42000,1,4
0,0,0,4557,1,1,0,1,0,0,0,0,-4,2,8,1984,0,125562,1,4
0,0,0,4558,3,-4,-4,-4,1,1,0,0,-4,2,11,1982,0,11600,1,4
0,0,0,4559,1,-4,-4,-4,0,0,0,0,-4,2,11,1981,0,9100,1,4
1,0,0,4560,1,1,0,4,1,0,0,0,-4,2,9,1983,0,9100,1,4
0,0,0,4561,1,-4,-4,-4,0,0,0,0,-4,2,11,1980,0,246474,1,4
0,0,0,4562,1,2,-4,-4,0,0,0,0,-4,1,11,1983,0,246474,1,4
0,0,0,4563,1,-4,-4,-4,0,0,0,0,-4,2,8,1980,0,35300,1,4
0,0,0,4564,1,-4,-4,-4,0,0,0,0,-4,1,12,1981,0,64600,1,4
0,0,0,4565,1,3,0,4,1,0,0,0,-4,2,9,1984,0,42500,1,4
0,0,0,4566,1,1,0,1,0,0,0,0,-4,2,9,1984,-4,-4,1,4
3,1,60,4567,2,3,4,1,1,1,0,0,-4,1,1,1983,-4,-4,1,4
0,0,0,4568,1,-4,-4,-4,0,0,0,0,-4,2,8,1981,0,-3,1,4
0,0,0,4569,1,-4,-4,-4,0,0,0,0,-4,1,9,1980,0,47500,1,4
0,0,0,4570,1,1,0,1,0,0,0,0,-4,1,9,1983,0,47500,1,4
3,0,0,4571,2,1,3,4,1,0,0,0,-4,1,5,1983,0,77400,1,4
5,1,25,4572,1,-4,-4,-4,1,0,0,0,-4,1,10,1980,1,-3,1,3
13,5,96,4573,3,1,0,4,1,1,0,0,-4,1,10,1984,0,50099,1,4
0,0,0,4574,2,1,0,4,1,0,0,0,-4,1,6,1983,0,88600,1,4
0,0,0,4575,1,3,0,1,1,1,0,0,-4,2,1,1983,0,10045,1,4
0,0,0,4576,1,1,1,2,0,0,0,0,-4,1,10,1983,-4,-4,1,4
0,0,0,4577,1,3,0,1,0,1,0,0,-4,1,10,1984,-4,-4,1,4
0,0,0,4578,1,-4,-4,-4,1,0,0,0,-4,2,7,1981,0,41922,1,4
0,0,0,4579,2,-4,-4,-4,1,0,0,0,-4,2,5,1981,0,15100,1,4
0,0,0,4580,2,1,10,4,1,0,0,0,-4,1,11,1983,0,15100,1,4
1,0,0,4581,1,-4,-4,-4,1,1,0,0,-4,2,1,1982,0,57500,1,4
0,0,0,4582,1,3,1,1,1,0,0,0,-4,1,7,1984,-4,-4,1,4
0,0,0,4583,1,-4,-4,-4,0,0,0,0,-4,2,11,1982,0,13214,1,4
0,0,0,4584,2,-4,-4,-4,1,0,0,0,-4,2,10,1982,-4,-4,1,4
0,0,0,4585,1,-4,-4,-4,0,0,0,0,-4,1,2,1982,0,29998,1,4
7,1,9,4586,1,-4,-4,-4,0,1,0,1,1,1,7,1982,0,-3,1,4
8,1,1,4587,2,-4,-4,-4,1,1,0,0,-4,1,11,1981,0,4500,1,4
0,0,0,4588,1,-4,-4,-4,0,0,0,0,-4,2,11,1980,0,17800,1,4
0,0,0,4589,1,1,5,1,1,0,0,0,-4,1,7,1984,0,17800,1,4
0,0,0,4590,1,1,0,1,0,0,0,0,-4,2,3,1983,0,75705,1,4
0,0,0,4591,1,-4,-4,-4,1,0,0,0,-4,1,9,1981,0,16000,1,4
0,0,0,4592,1,3,2,5,0,0,0,0,-4,1,2,1984,0,34992,1,2
0,0,0,4593,2,1,0,1,0,0,0,0,-4,2,12,1983,0,36000,1,4
12,0,0,4594,5,-1,-4,-4,1,1,1,0,-4,2,3,1984,0,93300,1,3
0,0,0,4595,2,1,0,1,1,0,0,0,-4,2,11,1984,0,73500,1,4
6,2,17,4596,3,-4,-4,-4,1,0,0,0,-4,1,3,1980,1,39929,1,4
0,0,0,4597,1,-4,-4,-4,1,0,0,0,-4,2,4,1982,0,87106,1,4
0,0,0,4598,1,1,4,4,0,0,0,0,-4,2,6,1983,0,87106,1,4
0,0,0,4599,2,3,0,6,1,1,0,0,-4,2,8,1983,-4,-4,1,4
0,0,0,4600,1,-4,-4,-4,1,0,0,0,-4,1,4,1980,0,48900,1,4
1,0,0,4601,1,-4,-4,-4,0,0,0,0,-4,2,10,1980,0,47000,1,4
0,0,0,4602,1,1,1,1,1,0,0,0,-4,1,2,1983,0,47000,1,4
3,0,0,4603,1,3,20,3,0,0,0,0,-4,2,10,1983,0,14740,1,4
0,0,0,4604,1,-4,-4,-4,0,0,0,0,-4,1,10,1980,-4,-4,1,4
0,0,0,4605,1,3,0,1,1,0,0,0,-4,2,1,1983,-4,-4,1,4
14,0,0,4606,1,-4,-4,-4,0,0,0,0,-4,1,10,1983,0,51000,1,4
1,0,0,4607,1,1,0,4,0,0,0,0,-4,2,3,1984,0,14899,1,4
0,0,0,4608,1,1,0,6,1,1,1,0,-4,2,3,1983,0,30577,1,4
2,0,0,4609,1,2,-4,-4,1,0,0,0,-4,1,4,1984,0,50000,1,4
1,0,0,4610,2,-4,-4,-4,1,1,0,1,1,2,4,1982,0,-3,1,4
0,0,0,4611,1,1,1,1,0,1,0,0,-4,2,1,1983,0,85079,1,4
0,0,0,4612,1,3,0,1,0,0,0,0,-4,2,9,1984,0,38400,1,4
1,0,0,4613,1,-4,-4,-4,1,1,0,0,-4,1,11,1980,0,91993,1,3
0,0,0,4614,1,-4,-4,-4,1,0,0,0,-4,1,3,1981,0,45000,1,2
1,0,0,4615,2,-4,-4,-4,0,0,0,0,-4,1,1,1982,0,72800,1,4
0,0,0,4616,1,-4,-4,-4,0,0,0,0,-4,1,12,1980,0,-3,1,4
3,0,0,4617,2,-4,-4,-4,1,0,1,0,-4,1,1,1981,0,50000,1,4
1,0,0,4618,3,1,0,4,1,0,0,1,1,2,8,1983,0,50000,1,4
0,0,0,4619,3,-4,-4,-4,1,1,0,0,-4,2,9,1982,0,54000,1,4
0,0,0,4620,1,1,0,4,1,0,0,0,-4,2,8,1983,0,39000,1,4
0,0,0,4621,1,1,2,1,0,0,0,0,-4,2,6,1983,0,59720,1,1
1,0,0,4622,3,-4,-4,-4,1,0,0,1,1,1,6,1982,0,19188,1,4
0,0,0,4623,1,1,8,4,1,0,0,0,-4,1,2,1984,0,19188,1,4
2,2,80,4624,2,1,0,4,1,0,0,0,-4,1,8,1983,0,11976,1,4
1,0,0,4625,4,-4,-4,-4,0,0,0,0,-4,1,2,1982,0,38500,1,1
0,0,0,4626,4,-4,-4,-4,0,0,0,0,-4,2,6,1982,0,40000,1,4
29,5,47,4627,5,-4,-4,-4,1,1,1,1,3,1,8,1981,0,19500,1,4
0,0,0,4628,2,-4,-4,-4,0,0,0,0,-4,2,2,1980,1,22000,1,4
0,0,0,4629,2,-4,-4,-4,1,0,0,0,-4,1,4,1981,1,46550,1,4
0,0,0,4630,2,3,0,4,0,0,0,0,-4,2,1,1984,1,46550,1,4
0,0,0,4631,1,-4,-4,-4,0,0,0,0,-4,1,8,1982,0,15000,1,3
3,0,0,4632,2,-4,-4,-4,1,0,0,0,-4,1,8,1980,0,43500,1,4
0,0,0,4633,1,1,0,4,0,0,0,0,-4,2,11,1983,0,60150,1,3
0,0,0,4634,1,-4,-4,-4,1,0,0,0,-4,2,9,1982,0,53500,1,4
2,0,0,4635,2,1,0,4,1,0,0,0,-4,2,11,1983,0,53500,1,4
0,0,0,4636,1,3,0,1,0,0,0,0,-4,1,11,1983,0,24475,1,2
2,1,1,4637,1,-4,-4,-4,0,0,0,0,-4,1,12,1981,-4,-4,1,2
1,0,0,4638,1,1,0,6,1,0,0,0,-4,1,9,1983,-4,-4,1,2
6,3,64,4639,1,1,0,1,1,0,0,1,3,1,6,1983,0,16540,1,1
0,0,0,4640,2,-4,-4,-4,0,0,0,0,-4,1,1,1981,0,-3,1,4
0,0,0,4641,1,-4,-4,-4,0,0,0,0,-4,1,10,1981,0,58050,1,4
0,0,0,4642,1,3,0,1,0,0,0,0,-4,1,1,1984,0,58050,1,4
1,0,0,4643,1,-4,-4,-4,0,0,0,0,-4,1,2,1980,0,28000,1,4
0,0,0,4644,1,1,0,1,0,0,0,0,-4,1,6,1984,0,28000,1,4
0,0,0,4645,1,3,0,4,0,0,0,0,-4,1,2,1983,0,246474,1,4
0,0,0,4646,1,2,-4,-4,0,0,0,0,-4,1,10,1983,-4,-4,1,4
0,0,0,4647,3,-4,-4,-4,1,0,0,0,-4,2,9,1982,0,-3,1,4
0,0,0,4648,1,1,0,1,0,1,0,0,-4,2,7,1984,0,-3,1,4
0,0,0,4649,1,-4,-4,-4,0,0,0,0,-4,2,4,1981,0,5330,1,4
2,0,0,4650,5,-4,-4,-4,1,1,0,0,-4,2,3,1980,1,3270,1,1
11,-3,-3,4651,1,3,1,1,1,1,0,1,1,2,5,1983,1,3270,1,1
1,0,0,4652,2,-4,-4,-4,1,1,0,0,-4,2,8,1980,0,48600,1,1
0,0,0,4653,1,1,1,1,1,1,0,0,-4,1,1,1983,0,48600,1,1
0,0,0,4654,3,-4,-4,-4,1,0,0,0,-4,1,9,1982,1,18624,1,1
2,0,0,4655,1,-4,-4,-4,1,0,0,0,-4,2,7,1981,0,43500,1,4
0,0,0,4656,3,-4,-4,-4,1,1,0,0,-4,2,2,1980,0,18900,1,1
0,0,0,4657,2,-4,-4,-4,1,1,0,0,-4,2,7,1982,0,18900,1,1
1,0,0,4658,1,-4,-4,-4,0,0,0,0,-4,2,1,1980,0,81000,1,1
0,0,0,4659,1,-4,-4,-4,1,0,0,0,-4,1,11,1981,-4,-4,1,1
1,0,0,4660,1,-4,-4,-4,1,1,1,0,-4,1,2,1980,-4,-4,1,1
0,0,0,4661,1,-4,-4,-4,1,1,0,0,-4,1,10,1980,-4,-4,1,4
0,0,0,4662,1,3,0,4,0,0,0,0,-4,2,12,1984,0,-3,1,4
0,0,0,4663,2,-4,-4,-4,1,1,0,0,-4,1,10,1980,0,55000,1,4
1,0,0,4664,5,3,1,4,1,0,0,0,-4,2,10,1984,1,-3,1,4
5,2,4,4665,3,-4,-4,-4,1,1,1,1,3,1,7,1980,-4,-4,1,4
0,0,0,4666,3,-4,-4,-4,1,1,0,0,-4,1,4,1982,0,-3,1,4
2,0,0,4667,1,3,0,1,1,1,0,0,-4,2,12,1984,0,-3,1,4
1,0,0,4668,2,-4,-4,-4,1,1,0,0,-4,1,3,1982,0,38000,1,2
0,0,0,4669,2,1,0,1,0,0,0,0,-4,1,11,1983,0,67500,1,4
0,0,0,4670,2,-4,-4,-4,1,1,0,0,-4,2,12,1981,0,51210,1,2
0,0,0,4671,2,3,3,5,1,1,0,0,-4,2,9,1983,0,51210,1,2
1,0,0,4672,1,-4,-4,-4,1,1,0,0,-4,2,5,1981,0,37150,1,4
0,0,0,4673,1,1,0,4,1,0,0,0,-4,2,7,1984,0,37150,1,4
1,0,0,4674,2,-4,-4,-4,1,0,0,0,-4,2,11,1982,0,24560,1,4
0,0,0,4675,3,-4,-4,-4,1,0,0,0,-4,2,11,1980,0,0,1,1
0,0,0,4676,3,-4,-4,-4,0,0,0,0,-4,2,4,1981,-4,-4,1,4
0,0,0,4677,1,-4,-4,-4,0,0,0,0,-4,2,12,1982,-4,-4,1,4
0,0,0,4678,1,-4,-4,-4,0,0,0,0,-4,2,5,1981,0,41100,1,2
8,0,0,4679,1,1,0,1,0,1,0,0,-4,1,1,1983,-4,-4,1,2
5,0,0,4680,3,-4,-4,-4,1,0,0,1,2,1,8,1982,1,21360,1,4
0,0,0,4681,2,1,0,1,1,0,0,0,-4,1,7,1984,-4,-3,1,4
7,2,17,4682,3,-4,-4,-4,1,1,1,0,-4,1,3,1980,0,35000,1,3
1,0,0,4683,1,-4,-4,-4,0,0,0,0,-4,2,12,1981,-4,0,1,3
0,0,0,4684,1,1,0,1,0,0,0,0,-4,2,9,1983,-4,-3,1,3
0,0,0,4685,2,-4,-4,-4,1,0,0,0,-4,2,6,1980,0,-3,1,4
0,0,0,4686,1,-4,-4,-4,0,0,0,0,-4,2,4,1982,0,50791,1,3
0,0,0,4687,1,3,0,4,0,0,0,0,-4,2,12,1984,0,69700,1,4
0,0,0,4688,2,-4,-4,-4,0,0,0,0,-4,2,9,1980,-4,-4,1,4
0,0,0,4689,1,1,0,1,0,0,0,0,-4,2,5,1983,-4,-4,1,4
2,1,2,4690,1,-4,-4,-4,1,0,0,1,1,1,4,1980,0,35000,1,4
1,0,0,4691,2,1,0,4,1,0,0,0,-4,1,3,1983,0,35000,1,4
7,0,0,4692,2,-4,-4,-4,1,0,0,1,1,1,1,1980,0,14000,1,4
3,0,0,4693,3,-4,-4,-4,1,1,0,0,-4,1,6,1981,0,40700,1,2
0,0,0,4694,1,3,5,6,1,0,0,0,-4,2,6,1984,0,40700,1,2
0,0,0,4695,2,-4,-4,-4,1,0,0,0,-4,2,2,1980,0,7600,1,2
0,0,0,4696,2,-4,-4,-4,1,1,0,0,-4,2,2,1981,0,27500,1,2
0,0,0,4697,1,3,0,1,0,0,0,0,-4,2,3,1984,0,38000,1,4
0,0,0,4698,1,-4,-4,-4,-2,0,0,0,-4,2,8,1981,0,15000,1,2
0,0,0,4699,2,-4,-4,-4,0,0,0,0,-4,2,8,1981,0,15000,1,2
0,0,0,4700,3,-4,-4,-4,0,0,0,0,-4,2,10,1982,0,15000,1,2
0,0,0,4701,1,1,0,4,1,0,0,0,-4,1,10,1984,-4,-4,1,2
0,0,0,4702,1,1,0,4,1,0,0,0,-4,1,4,1984,0,37300,1,2
